epoch,categorical_accuracy,loss,lr,output_iou_0,output_iou_1,precision_0,precision_1,recall_0,recall_1,val_categorical_accuracy,val_loss,val_output_iou_0,val_output_iou_1,val_precision_0,val_precision_1,val_recall_0,val_recall_1
0,0.9558217525482178,0.0677197128534317,0.0004996398,0.8954799175262451,0.42774447798728943,0.97249436378479,0.873043954372406,0.9753931164741516,0.8445296287536621,0.9764567613601685,0.017513791099190712,0.9628013372421265,0.7028007507324219,0.9810411334037781,0.9437821507453918,0.9920237064361572,0.874761164188385
1,0.9729313254356384,0.020439591258764267,0.0005,0.9195471405982971,0.6585095524787903,0.9823779463768005,0.9290568828582764,0.9857787489891052,0.8963057398796082,0.9732223749160767,0.020807970315217972,0.9602500796318054,0.7327852845191956,0.9728584885597229,0.9761269688606262,0.9969364404678345,0.8183045387268066
2,0.9748359322547913,0.0185608621686697,0.0005,0.9314200282096863,0.6982318758964539,0.9837008118629456,0.9311578869819641,0.986943781375885,0.8980231285095215,0.979465901851654,0.015009691007435322,0.9680002331733704,0.755550742149353,0.9847332239151001,0.9431328177452087,0.9916971325874329,0.8995616436004639
3,0.976564347743988,0.0168449766933918,0.0005,0.9408091902732849,0.7218725085258484,0.9846621155738831,0.9393646121025085,0.9877969026565552,0.9077168703079224,0.9795971512794495,0.013647661544382572,0.9661001563072205,0.7500180006027222,0.9886561036109924,0.9207978248596191,0.987808108329773,0.9259572625160217
4,0.9757888913154602,0.017368000000715256,0.0005,0.9419479370117188,0.7232057452201843,0.9839905500411987,0.9381690621376038,0.987571656703949,0.9039223194122314,0.9770032167434692,0.015412157401442528,0.9658917784690857,0.7457935214042664,0.977988600730896,0.9695554375648499,0.9958971738815308,0.8535735011100769
5,0.97760009765625,0.015579194761812687,0.0005,0.9450176358222961,0.7435415387153625,0.9856438040733337,0.9407110214233398,0.988031804561615,0.911594808101654,0.9799895286560059,0.013882433995604515,0.9696670770645142,0.7720584869384766,0.9828313589096069,0.9596577286720276,0.9942951202392578,0.8865340948104858
6,0.9788825511932373,0.014717347919940948,0.0005,0.9469813704490662,0.7531379461288452,0.9865583777427673,0.9437946677207947,0.9886456727981567,0.9160429835319519,0.9804547429084778,0.012648490257561207,0.9698267579078674,0.75489342212677,0.9881124496459961,0.9299450516700745,0.9893651008605957,0.9222437739372253
7,0.9786484241485596,0.014902797527611256,0.0005,0.9489981532096863,0.7528589963912964,0.9864253997802734,0.9427401423454285,0.9885228276252747,0.9154585599899292,0.9786016345024109,0.0167692881077528,0.9689392447471619,0.7580624222755432,0.9791278839111328,0.974642276763916,0.9965700507164001,0.8612195253372192
8,0.9800764918327332,0.013961364515125751,0.0005,0.950667679309845,0.7592853307723999,0.9874351620674133,0.9466220140457153,0.9891675114631653,0.9210991263389587,0.9802669882774353,0.013040167279541492,0.9663079380989075,0.7739565372467041,0.9942688345909119,0.8961204290390015,0.982912003993988,0.9629877209663391
9,0.9803202748298645,0.01354212872684002,0.0005,0.9503195881843567,0.7606729865074158,0.9876707792282104,0.9460504651069641,0.9892836809158325,0.9207341074943542,0.9796993732452393,0.014577477239072323,0.9694658517837524,0.7706195116043091,0.9845453500747681,0.9460996985435486,0.9921663999557495,0.8982577919960022
10,0.9805027842521667,0.013299698941409588,0.0005,0.9486590623855591,0.7707778215408325,0.9877418279647827,0.9493969678878784,0.98912113904953,0.9264577627182007,0.9819411039352417,0.012952699325978756,0.9709641933441162,0.7949522733688354,0.987099826335907,0.9468987584114075,0.9921427369117737,0.9152964949607849
11,0.981840193271637,0.012411666102707386,0.0005,0.9515671133995056,0.7778518795967102,0.9886660575866699,0.9519887566566467,0.989907443523407,0.9290594458580017,0.9785791039466858,0.015457487665116787,0.9680111408233643,0.7715157866477966,0.9852442741394043,0.9333583116531372,0.9901291131973267,0.9031274318695068
12,0.9804720878601074,0.013283377513289452,0.0005,0.949764609336853,0.7730444669723511,0.9877116084098816,0.9476318359375,0.9893599152565002,0.9213842749595642,0.9818284511566162,0.012157171033322811,0.971675455570221,0.8025232553482056,0.9874432682991028,0.9439375400543213,0.9916574358940125,0.9176208972930908
13,0.9827706217765808,0.011625888757407665,0.0005,0.9536089897155762,0.7879927754402161,0.9893685579299927,0.9541617035865784,0.9902756214141846,0.9331333041191101,0.9774041771888733,0.0186625923961401,0.9672356247901917,0.751885175704956,0.9768899083137512,0.9813845157623291,0.99754399061203,0.8458370566368103
14,0.9831628799438477,0.011410620994865894,0.0005,0.9538306593894958,0.7832621335983276,0.9895488023757935,0.9556524157524109,0.9905943870544434,0.9333863258361816,0.9774060249328613,0.020489415153861046,0.9661172032356262,0.766922652721405,0.978141725063324,0.9718377590179443,0.9962092041969299,0.8545688390731812
15,0.9828265309333801,0.01163395307958126,0.0005,0.955764889717102,0.790347695350647,0.989382266998291,0.9526810646057129,0.9905053377151489,0.9295412302017212,0.982174813747406,0.01215877290815115,0.9716626405715942,0.7806658148765564,0.9894290566444397,0.9345687627792358,0.9900233745574951,0.9309018850326538
16,0.982606053352356,0.011851879768073559,0.0005,0.9535567164421082,0.7879916429519653,0.9891181588172913,0.9557148814201355,0.9902397990226746,0.93318110704422,0.9816540479660034,0.01277371495962143,0.9706861972808838,0.7776291370391846,0.9833964705467224,0.9691091179847717,0.995656430721283,0.8901816010475159
17,0.9827661514282227,0.01172467228025198,0.0005,0.9541720151901245,0.7884933948516846,0.9893612861633301,0.9539094567298889,0.9903432726860046,0.9312254190444946,0.9844421148300171,0.010398389771580696,0.9749321937561035,0.7973417043685913,0.988292396068573,0.9581888914108276,0.9938341379165649,0.9230890870094299
18,0.9836258292198181,0.011103681288659573,0.0005,0.9551280736923218,0.7895904183387756,0.9899880886077881,0.9557456374168396,0.9907026886940002,0.9357078671455383,0.9763317704200745,0.016732586547732353,0.9657708406448364,0.7529088854789734,0.9755972027778625,0.9820889830589294,0.9976633787155151,0.8369782567024231
19,0.9833619594573975,0.011135265231132507,0.0005,0.9551313519477844,0.7879900932312012,0.9896095395088196,0.9570148587226868,0.9907055497169495,0.9347174763679504,0.9822441339492798,0.013163754716515541,0.9721454381942749,0.8023426532745361,0.9857231974601746,0.9580128192901611,0.9939219951629639,0.9059580564498901
20,0.9838265180587769,0.010909774340689182,0.0005,0.9553524255752563,0.7950341701507568,0.9900446534156799,0.9571189880371094,0.9908515214920044,0.9363898634910583,0.9846455454826355,0.010419335216283798,0.97526615858078,0.7984985113143921,0.9878609776496887,0.9625270962715149,0.9945162534713745,0.9201653003692627
21,0.9834602475166321,0.011277299374341965,0.0005,0.9548407793045044,0.788863480091095,0.9897346496582031,0.9561682939529419,0.9908139705657959,0.9331167936325073,0.9784206748008728,0.023805079981684685,0.9673972129821777,0.7803167700767517,0.9810089468955994,0.9596090912818909,0.9943671226501465,0.8742480278015137
22,0.9837313890457153,0.010840692557394505,0.0005,0.9560320973396301,0.7923373579978943,0.9900733232498169,0.955758810043335,0.9907880425453186,0.9347233176231384,0.9821338653564453,0.013431704603135586,0.9726243019104004,0.7839965224266052,0.983086884021759,0.9752030372619629,0.9965435862541199,0.8879992961883545
23,0.9856665134429932,0.009561803191900253,5.0000002e-05,0.9597814083099365,0.8116937875747681,0.9912351965904236,0.962907612323761,0.9917483329772949,0.9440024495124817,0.9841935038566589,0.01159556396305561,0.9754729270935059,0.8066337704658508,0.9860355854034424,0.9711938500404358,0.9958780407905579,0.9078637957572937
24,0.9855380058288574,0.009524197317659855,5.0000002e-05,0.959487795829773,0.8147649765014648,0.9912858009338379,0.9618868231773376,0.9915382266044617,0.943286657333374,0.9856857061386108,0.009805518202483654,0.9768382906913757,0.8117513060569763,0.9890850186347961,0.9625351428985596,0.9944689869880676,0.9283075928688049
25,0.9860011339187622,0.009229999035596848,5.0000002e-05,0.9602017998695374,0.8123480081558228,0.99164217710495,0.9620472192764282,0.9917752742767334,0.9447996616363525,0.9840412735939026,0.012220360338687897,0.9752193093299866,0.8100634217262268,0.9867405295372009,0.9652366638183594,0.9949684143066406,0.9126577377319336
26,0.9858905673027039,0.009309468790888786,5.0000002e-05,0.9601738452911377,0.8179142475128174,0.9915506839752197,0.9630175828933716,0.9916313290596008,0.9460102319717407,0.9851332902908325,0.010483242571353912,0.976367175579071,0.8100268244743347,0.9878207445144653,0.9665485620498657,0.9951267838478088,0.9198480844497681
27,0.9861135482788086,0.009147907607257366,5.0000002e-05,0.9617276787757874,0.813417375087738,0.9916594624519348,0.9624740481376648,0.991932213306427,0.9435984492301941,0.9851780533790588,0.010336470790207386,0.9762648344039917,0.8118401765823364,0.9880170822143555,0.9655997157096863,0.9949764609336853,0.9211678504943848
28,0.9863501787185669,0.008998250588774681,5.0000002e-05,0.9594524502754211,0.81382155418396,0.9918393492698669,0.9640225172042847,0.9919337630271912,0.9469397068023682,0.9860875010490417,0.009522219188511372,0.9772822260856628,0.8133698105812073,0.9886793494224548,0.9682544469833374,0.9953548312187195,0.9255461692810059
29,0.9861121773719788,0.009124702773988247,5.0000002e-05,0.9612741470336914,0.8165952563285828,0.9916614294052124,0.9628505110740662,0.9919146299362183,0.9440435171127319,0.9860527515411377,0.009658712893724442,0.9772180914878845,0.8104410767555237,0.9893441796302795,0.963654637336731,0.9946305751800537,0.9300165176391602
30,0.9859683513641357,0.009230929426848888,5.0000002e-05,0.9588212966918945,0.8121923804283142,0.991567850112915,0.9641098976135254,0.9916563630104065,0.9471225142478943,0.984931468963623,0.01091676764190197,0.9762341976165771,0.8080069422721863,0.9876976609230042,0.9658010601997375,0.9950184226036072,0.9190371632575989
31,0.9860355257987976,0.009132690727710724,5.0000002e-05,0.9621819257736206,0.8176019787788391,0.9917513132095337,0.9614185094833374,0.9917721152305603,0.9440305829048157,0.9849031567573547,0.011258491314947605,0.9762074947357178,0.8105155229568481,0.9876152276992798,0.9661262631416321,0.9950703978538513,0.9184834361076355
32,0.9868607521057129,0.008683227002620697,5.0000002e-05,0.9625351428985596,0.8157945871353149,0.9921666979789734,0.9648119807243347,0.9922592043876648,0.9478167295455933,0.9859079122543335,0.009864160791039467,0.9771893620491028,0.8115116357803345,0.9894376397132874,0.9619539380073547,0.9943655729293823,0.9306555986404419
33,0.9866002798080444,0.008765948005020618,5.0000002e-05,0.9609659314155579,0.8214202523231506,0.9920929670333862,0.9639198780059814,0.9920076727867126,0.9478304982185364,0.9862360954284668,0.009664000011980534,0.9774367213249207,0.8125764727592468,0.9893776178359985,0.9648313522338867,0.994809627532959,0.9302260279655457
34,0.9867920875549316,0.008707388304173946,5.0000002e-05,0.9598710536956787,0.8144908547401428,0.9920603632926941,0.9655295610427856,0.9921920299530029,0.9490895867347717,0.9840774536132812,0.011985181830823421,0.975324273109436,0.8047739863395691,0.9862150549888611,0.9690556526184082,0.9955562353134155,0.9090937972068787
35,0.9861747622489929,0.00901988334953785,5.0000002e-05,0.9605954885482788,0.8153888583183289,0.9917576313018799,0.9638152122497559,0.9917834401130676,0.9465693235397339,0.9860155582427979,0.01012471318244934,0.9772844910621643,0.8163890242576599,0.9897679090499878,0.960660457611084,0.9941523671150208,0.932860255241394
36,0.9861607551574707,0.009039917960762978,5.0000002e-05,0.9611570835113525,0.819157600402832,0.9917944073677063,0.9636492133140564,0.9917452335357666,0.9460691213607788,0.9863848090171814,0.009477068670094013,0.9776578545570374,0.8095816969871521,0.9903581142425537,0.9596961736679077,0.9939777255058289,0.9367824792861938
37,0.986636757850647,0.00874768290668726,5.0000002e-05,0.962355375289917,0.8172393441200256,0.9920000433921814,0.9639996886253357,0.9922019243240356,0.9457464814186096,0.9841654896736145,0.012683739885687828,0.9754321575164795,0.811402440071106,0.9870538115501404,0.9641208648681641,0.9947889447212219,0.9147633910179138
38,0.9865662455558777,0.008755850605666637,5.0000002e-05,0.9618178606033325,0.82009357213974,0.9920389652252197,0.9639678001403809,0.9920048117637634,0.9475838541984558,0.9866247773170471,0.009074123576283455,0.9778429865837097,0.8141809701919556,0.9908661842346191,0.9583003520965576,0.9937376379966736,0.9401585459709167
39,0.986797571182251,0.008574238047003746,5.0000002e-05,0.9604211449623108,0.8187394142150879,0.9922055602073669,0.9647627472877502,0.9920880198478699,0.9489529132843018,0.9842114448547363,0.011611949652433395,0.9755399823188782,0.8052911162376404,0.9866000413894653,0.9675037860870361,0.9953125715255737,0.9116891026496887
40,0.9868979454040527,0.008591249585151672,5.0000002e-05,0.9630841016769409,0.8160015344619751,0.9922773838043213,0.9640932679176331,0.992242157459259,0.9470922946929932,0.9858208894729614,0.010130292735993862,0.9770264029502869,0.8142577409744263,0.9896116256713867,0.9601877331733704,0.9940856695175171,0.9318290948867798
41,0.9866070747375488,0.008786498568952084,5.0000002e-05,0.9618532061576843,0.8180545568466187,0.992141604423523,0.9635446667671204,0.9919992089271545,0.9471767544746399,0.985264003276825,0.010500139556825161,0.9765743613243103,0.8117273449897766,0.9881496429443359,0.9653925895690918,0.9949402809143066,0.9220529198646545
42,0.986794650554657,0.008688031695783138,5.0000002e-05,0.9624759554862976,0.816889762878418,0.9922186732292175,0.9646207094192505,0.9920914769172668,0.9481267929077148,0.9847904443740845,0.011225716210901737,0.9761636257171631,0.8031404614448547,0.986676037311554,0.9715506434440613,0.9959114193916321,0.9121436476707458
43,0.9868249893188477,0.008578544482588768,5.0000002e-05,0.9624128341674805,0.8199449777603149,0.9922037720680237,0.9651108384132385,0.9921200275421143,0.9485698938369751,0.9842474460601807,0.012302209623157978,0.9755488634109497,0.8057149052619934,0.9870566725730896,0.9647393226623535,0.9948819279670715,0.9147750735282898
44,0.9867051839828491,0.008696945384144783,5.0000002e-05,0.9624643325805664,0.8222005367279053,0.992270290851593,0.9630049467086792,0.9920094013214111,0.9468337893486023,0.9849223494529724,0.011196506209671497,0.9761989116668701,0.8057480454444885,0.9878250956535339,0.9648884534835815,0.9948758482933044,0.9198976159095764
45,0.9869242310523987,0.00850698072463274,5.0000002e-05,0.961092472076416,0.8224778175354004,0.9922683835029602,0.9654060006141663,0.9921432733535767,0.9496748447418213,0.9844879508018494,0.01231637317687273,0.9759655594825745,0.8039930462837219,0.9868202805519104,0.9681944251060486,0.9954081177711487,0.913151741027832
46,0.9867908954620361,0.008602146059274673,5.0000003e-06,0.9623326063156128,0.81867915391922,0.9921538233757019,0.9655092358589172,0.9921067953109741,0.9486724734306335,0.9846992492675781,0.011810156516730785,0.9761820435523987,0.8070086240768433,0.9874021410942078,0.9659574627876282,0.9950526356697083,0.9170646667480469
47,0.9870116710662842,0.008411852642893791,5.0000003e-06,0.9630058407783508,0.8197020888328552,0.9923525452613831,0.9652611017227173,0.9922462105751038,0.9480534195899963,0.9850557446479797,0.011361644603312016,0.9764236211776733,0.8092382550239563,0.9880540370941162,0.9644167423248291,0.9947958588600159,0.9214283227920532
48,0.9867031574249268,0.008654734119772911,5.0000003e-06,0.9616358876228333,0.8248470425605774,0.9921318888664246,0.9641175866127014,0.9920997023582458,0.9472184181213379,0.9865385890007019,0.009508379735052586,0.9778586030006409,0.8169072866439819,0.9904791712760925,0.9600843787193298,0.9940330982208252,0.9375799298286438
49,0.987110435962677,0.008479960262775421,5.0000003e-06,0.9622440338134766,0.8170141577720642,0.9923626780509949,0.9659322500228882,0.9922911524772644,0.9502983093261719,0.9858301281929016,0.010223044082522392,0.9772253632545471,0.8118137121200562,0.9890473484992981,0.96387779712677,0.9946761131286621,0.928042471408844
50,0.987415611743927,0.008234689012169838,5.0000003e-06,0.9628939628601074,0.8191896080970764,0.9925954937934875,0.9656082987785339,0.992499589920044,0.9497498869895935,0.9850018620491028,0.01129161100834608,0.9764152765274048,0.8080427646636963,0.9877906441688538,0.9657308459281921,0.9950044751167297,0.9196572303771973
51,0.9872838258743286,0.008313764818012714,5.0000003e-06,0.9621171951293945,0.8194746971130371,0.9924729466438293,0.9671464562416077,0.9923520088195801,0.9512903690338135,0.9840368628501892,0.013036218471825123,0.9754654169082642,0.8034834861755371,0.9867499470710754,0.9651381969451904,0.9949533343315125,0.9127218723297119
52,0.9871935844421387,0.008379285223782063,5.0000003e-06,0.9617305994033813,0.8203553557395935,0.9924225211143494,0.966583251953125,0.9923338890075684,0.9497254490852356,0.9843780398368835,0.012544555589556694,0.9757577776908875,0.805037796497345,0.986942708492279,0.9665145874023438,0.9951527118682861,0.9139910936355591
53,0.9873822927474976,0.008242533542215824,5.0000003e-06,0.9618018269538879,0.8256264328956604,0.9925416707992554,0.9669795036315918,0.9924346804618835,0.9507052898406982,0.9843643307685852,0.012445589527487755,0.975814700126648,0.8053945899009705,0.9869842529296875,0.9661310315132141,0.9950937628746033,0.9142735004425049
54,0.9875139594078064,0.008186024613678455,5.0000003e-06,0.9630538821220398,0.8231112360954285,0.9926230311393738,0.9671850204467773,0.9925249814987183,0.9505799412727356,0.9845713376998901,0.011995574459433556,0.9759965538978577,0.8063551187515259,0.9872340559959412,0.9660789966583252,0.9950769543647766,0.9159416556358337
55,0.9869653582572937,0.008435345254838467,5.0000003e-06,0.963529109954834,0.8233117461204529,0.9923579096794128,0.9653823971748352,0.9921385645866394,0.9494744539260864,0.9865217804908752,0.009484993293881416,0.9779641628265381,0.8155879974365234,0.9899993538856506,0.9630009531974792,0.9945046901702881,0.9343714714050293
56,0.9873611927032471,0.008257248438894749,5.0000003e-06,0.9634057283401489,0.8189054131507874,0.9926213026046753,0.9655436873435974,0.9924026131629944,0.9499977827072144,0.984492838382721,0.012112759985029697,0.9758989810943604,0.806387722492218,0.9871607422828674,0.9659593105316162,0.9950616359710693,0.9154536128044128
57,0.9871230125427246,0.008387917652726173,5.0000003e-06,0.9643681049346924,0.8202254176139832,0.9924024343490601,0.9645836353302002,0.9923859238624573,0.9475646018981934,0.9847464561462402,0.01177156064659357,0.9762078523635864,0.8073734641075134,0.9874335527420044,0.9661156535148621,0.9950753450393677,0.9172717332839966
58,0.9872094988822937,0.008338749408721924,5.0000003e-06,0.9627224802970886,0.8233435153961182,0.9924538731575012,0.9663347601890564,0.9923286437988281,0.9498518705368042,0.9859567880630493,0.01021154597401619,0.9774047136306763,0.8122010827064514,0.9892606139183044,0.9634646773338318,0.9946046471595764,0.929463803768158
59,0.987018346786499,0.008472480811178684,5.0000006e-07,0.9615328907966614,0.8207218050956726,0.9923718571662903,0.9647718667984009,0.9922441244125366,0.948560893535614,0.985714852809906,0.010478510521352291,0.9771007299423218,0.8104069828987122,0.9889088869094849,0.9638937711715698,0.9946838021278381,0.9271219968795776
60,0.9870926737785339,0.008445088751614094,5.0000006e-07,0.9630571007728577,0.8195571899414062,0.9924821257591248,0.9647815227508545,0.9922172427177429,0.9486280083656311,0.9855260252952576,0.010662252083420753,0.9769154787063599,0.8109315037727356,0.9885603785514832,0.964717447757721,0.99482262134552,0.9247952103614807
61,0.9877110123634338,0.00803424697369337,5.0000006e-07,0.9615660309791565,0.8205657005310059,0.992784857749939,0.9668459296226501,0.9926386475563049,0.9512051343917847,0.9857062101364136,0.010407879017293453,0.9771080017089844,0.811158299446106,0.9889032244682312,0.9638667702674866,0.9946799874305725,0.9270844459533691
62,0.9871585965156555,0.0083913654088974,5.0000006e-07,0.962660551071167,0.8205170035362244,0.9924574494361877,0.9652261734008789,0.9923131465911865,0.9492647647857666,0.9851210117340088,0.011121419258415699,0.9765489101409912,0.8090505003929138,0.9879337549209595,0.9657077193260193,0.9949957728385925,0.9206112623214722
63,0.9870914816856384,0.008392567746341228,5.0000006e-07,0.9624276757240295,0.8236019611358643,0.9923715591430664,0.9659846425056458,0.9922848343849182,0.94953852891922,0.9855819344520569,0.010620472952723503,0.976976752281189,0.8105823993682861,0.9886280298233032,0.9647054076194763,0.9948182106018066,0.9252448081970215
64,0.9872163534164429,0.008386599831283092,5.0000006e-07,0.9632187485694885,0.8218391537666321,0.9925248026847839,0.9650185108184814,0.9923418164253235,0.9488599300384521,0.9865337014198303,0.009467759169638157,0.9780132174491882,0.8158844113349915,0.9902122616767883,0.9617336392402649,0.9943003058433533,0.9357958436012268
65,0.9872863292694092,0.00831846334040165,5.0000006e-07,0.962539792060852,0.8221282362937927,0.9925050735473633,0.9657900333404541,0.9924024939537048,0.9495694637298584,0.985593855381012,0.010572749190032482,0.976991593837738,0.8103051781654358,0.9886820316314697,0.9644423127174377,0.9947761297225952,0.9256073832511902
66,0.987238883972168,0.008397191762924194,5.0000006e-07,0.9627879858016968,0.8241057991981506,0.9924777746200562,0.9668473601341248,0.9922573566436768,0.951500415802002,0.9856247901916504,0.010512866079807281,0.9770564436912537,0.8108628988265991,0.9886335730552673,0.9649932384490967,0.9948618412017822,0.9252790808677673
67,0.9875966906547546,0.008115763776004314,5.0000006e-07,0.9624056220054626,0.8225747346878052,0.9927511811256409,0.9655347466468811,0.9926156401634216,0.9489976763725281,0.9862985610961914,0.009772803634405136,0.9778020977973938,0.8131281137466431,0.989691972732544,0.9632828235626221,0.9945600628852844,0.9323295950889587
68,0.9873825311660767,0.008154439739882946,5.0000006e-07,0.9633169770240784,0.8236923813819885,0.9926389455795288,0.9659689664840698,0.992365837097168,0.9507251977920532,0.9858790040016174,0.010307173244655132,0.9773154854774475,0.8114314675331116,0.9890257716178894,0.964389979839325,0.994755208492279,0.9278936386108398
69,0.9870203137397766,0.008470452390611172,5.0000004e-08,0.9632737040519714,0.8181037306785583,0.992440402507782,0.964792013168335,0.9921181201934814,0.9496229290962219,0.9857674837112427,0.010390677489340305,0.9771851301193237,0.8110820651054382,0.9888378977775574,0.964758038520813,0.9948184490203857,0.9266402125358582
70,0.9875810146331787,0.008104274049401283,5.0000004e-08,0.9654172658920288,0.8201460838317871,0.9926860928535461,0.9662500023841858,0.9926286935806274,0.949062705039978,0.9848477244377136,0.011504249647259712,0.9763016700744629,0.8089284300804138,0.9876351952552795,0.9655635952949524,0.9949848651885986,0.9186234474182129
71,0.9871699810028076,0.008374844677746296,5.0000004e-08,0.9643803834915161,0.8172972202301025,0.99252849817276,0.9641296863555908,0.9923282861709595,0.9484364986419678,0.985934317111969,0.010261406190693378,0.9773765206336975,0.8119275569915771,0.9891149401664734,0.9642360210418701,0.9947283864021301,0.9284873604774475
72,0.9873817563056946,0.008203180506825447,5.0000004e-08,0.9611915946006775,0.8192487955093384,0.992529571056366,0.9670041799545288,0.9924286007881165,0.9510631561279297,0.9846302270889282,0.011889636516571045,0.9760839939117432,0.8064676523208618,0.987299919128418,0.9660983681678772,0.9950775504112244,0.9163807034492493
73,0.9872314929962158,0.008329952135682106,5.0000004e-08,0.9632357358932495,0.8187259435653687,0.9924338459968567,0.9664451479911804,0.9924049973487854,0.9489354491233826,0.9854146838188171,0.010748789645731449,0.9768179655075073,0.8100953698158264,0.988379716873169,0.9650436639785767,0.9948788285255432,0.9235892295837402
74,0.9875079989433289,0.008192650973796844,5.0000004e-08,0.9635968208312988,0.8235052227973938,0.9927416443824768,0.9661833047866821,0.9924459457397461,0.9498796463012695,0.9852210879325867,0.01109915692359209,0.9766390323638916,0.8097951412200928,0.9881605505943298,0.9649905562400818,0.994878888130188,0.9221309423446655
75,0.987719714641571,0.00805306900292635,5.0000004e-08,0.9622939825057983,0.8240201473236084,0.9926379323005676,0.9679715633392334,0.9927678108215332,0.9508709907531738,0.9855623841285706,0.01063926424831152,0.9769579768180847,0.8106071352958679,0.9885807037353516,0.96486496925354,0.9948442578315735,0.9249284267425537
76,0.9874594211578369,0.008149784058332443,5.0000004e-08,0.9638708829879761,0.8173686265945435,0.9924846887588501,0.9669228792190552,0.99267578125,0.9489728808403015,0.9850538969039917,0.011181402951478958,0.9764798283576965,0.8090324401855469,0.9878415465354919,0.9657974243164062,0.995012640953064,0.9199957847595215
77,0.9873505234718323,0.008254239335656166,5.0000004e-08,0.9618387818336487,0.822997510433197,0.9926549792289734,0.9657704830169678,0.9923056364059448,0.9507071375846863,0.9859344363212585,0.010218068026006222,0.9773858189582825,0.8122649788856506,0.9890676140785217,0.9645408391952515,0.994776725769043,0.9281695485115051
78,0.9871756434440613,0.008353090845048428,5.0000004e-08,0.9633281826972961,0.8218886852264404,0.992332935333252,0.9666823148727417,0.9924100637435913,0.9490482807159424,0.9860947132110596,0.010070385411381721,0.9775780439376831,0.8125161528587341,0.9893844127655029,0.9637140035629272,0.994638204574585,0.9302833676338196
79,0.9871275424957275,0.008355977945029736,5.0000004e-09,0.962467610836029,0.8221035599708557,0.9925256967544556,0.9651077389717102,0.9921812415122986,0.9492579102516174,0.985880434513092,0.010245227254927158,0.9773089289665222,0.8125361204147339,0.989102303981781,0.9639052748680115,0.9946781992912292,0.9284074902534485
